0	0
0.135000000000000	0
0.225000000000000	0
0.315000000000000	0
0.405000000000000	0
0.495000000000000	0
0.585000000000000	0
0.675000000000000	0
0.765000000000000	0
0.855000000000000	0
1	0
1	0.135000000000000
1	0.225000000000000
1	0.315000000000000
1	0.405000000000000
1	0.495000000000000
1	0.585000000000000
1	0.675000000000000
1	0.765000000000000
1	0.855000000000000
1	1
0.865000000000000	1
0.775000000000000	1
0.685000000000000	1
0.595000000000000	1
0.505000000000000	1
0.415000000000000	1
0.325000000000000	1
0.235000000000000	1
0.145000000000000	1
0	1
0	0.865000000000000
0	0.775000000000000
0	0.685000000000000
0	0.595000000000000
0	0.505000000000000
0	0.415000000000000
0	0.325000000000000
0	0.235000000000000
0	0.145000000000000
0.180000000000000	0.100051000000000
0.270000000000000	0.117189000000000
0.360000000000000	0.0965911000000000
0.450000000000000	0.114204000000000
0.540000000000000	0.0941081000000000
0.630000000000000	0.100573000000000
0.720000000000000	0.0944395000000000
0.810000000000000	0.112651000000000
0.886259000000000	0.180000000000000
0.881264000000000	0.270000000000000
0.882465000000000	0.360000000000000
0.885657000000000	0.450000000000000
0.884370000000000	0.540000000000000
0.882356000000000	0.630000000000000
0.894033000000000	0.720000000000000
0.893092000000000	0.810000000000000
0.820000000000000	0.881038000000000
0.730000000000000	0.893273000000000
0.640000000000000	0.893110000000000
0.550000000000000	0.906572000000000
0.460000000000000	0.894491000000000
0.370000000000000	0.899154000000000
0.280000000000000	0.894892000000000
0.190000000000000	0.908511000000000
0.119462000000000	0.820000000000000
0.114676000000000	0.730000000000000
0.0942143000000000	0.640000000000000
0.0993725000000000	0.550000000000000
0.119611000000000	0.460000000000000
0.0956499000000000	0.370000000000000
0.0906034000000000	0.280000000000000
0.101548000000000	0.190000000000000
0.225000000000000	0.219841000000000
0.315000000000000	0.226798000000000
0.405000000000000	0.205478000000000
0.495000000000000	0.201996000000000
0.585000000000000	0.201128000000000
0.675000000000000	0.188572000000000
0.765000000000000	0.194019000000000
0.767760000000000	0.315000000000000
0.793599000000000	0.405000000000000
0.787746000000000	0.495000000000000
0.778047000000000	0.585000000000000
0.775713000000000	0.675000000000000
0.781616000000000	0.765000000000000
0.685000000000000	0.803109000000000
0.595000000000000	0.781871000000000
0.505000000000000	0.783876000000000
0.415000000000000	0.790135000000000
0.325000000000000	0.803090000000000
0.235000000000000	0.793369000000000
0.223050000000000	0.685000000000000
0.206917000000000	0.595000000000000
0.213525000000000	0.505000000000000
0.219686000000000	0.415000000000000
0.211379000000000	0.325000000000000
0.360000000000000	0.328820000000000
0.450000000000000	0.300981000000000
0.540000000000000	0.314308000000000
0.630000000000000	0.301122000000000
0.682013000000000	0.450000000000000
0.669899000000000	0.540000000000000
0.658863000000000	0.630000000000000
0.550000000000000	0.663940000000000
0.460000000000000	0.695717000000000
0.370000000000000	0.686763000000000
0.307278000000000	0.550000000000000
0.323581000000000	0.460000000000000
0.405000000000000	0.414686000000000
0.495000000000000	0.414155000000000
0.573374000000000	0.495000000000000
0.505000000000000	0.574980000000000
0.420088000000000	0.505000000000000
