0	0	0
1	0.0193552	0
2	0.0315696	0
3	0.0562814	0
4	0.0822989	0
5	0.103937	0
6	0.120311	0
7	0.147051	0
8	0.172875	0
9	0.189198	0
10	0.203859	0
11	0.218748	0
12	0.23699	0
13	0.255742	0
14	0.277228	0
15	0.289828	0
16	0.302789	0
17	0.326612	0
18	0.346849	0
19	0.360342	0
20	0.374089	0
21	0.400442	0
22	0.416593	0
23	0.441367	0
24	0.459612	0
25	0.475231	0
26	0.497946	0
27	0.519966	0
28	0.547567	0
29	0.568117	0
30	0.592212	0
31	0.616109	0
32	0.632438	0
33	0.650502	0
34	0.662603	0
35	0.685864	0
36	0.698859	0
37	0.719937	0
38	0.73212	0
39	0.747299	0
40	0.76545	0
41	0.780109	0
42	0.801061	0
43	0.819419	0
44	0.841485	0
45	0.866333	0
46	0.892073	0
47	0.918537	0
48	0.943278	0
49	0.963898	0
50	0.976585	0
105	0	0.0424976
52	0	0.0258701
53	0.0166959	0.0258701
54	0.0302145	0.0258701
55	0.0520718	0.0258701
56	0.0683624	0.0258701
57	0.0834045	0.0258701
58	0.106841	0.0258701
59	0.134736	0.0258701
60	0.161572	0.0258701
61	0.178907	0.0258701
62	0.197961	0.0258701
63	0.222665	0.0258701
64	0.238625	0.0258701
65	0.254339	0.0258701
66	0.267775	0.0258701
67	0.280432	0.0258701
68	0.296264	0.0258701
69	0.310076	0.0258701
70	0.333361	0.0258701
71	0.360205	0.0258701
72	0.385801	0.0258701
73	0.398754	0.0258701
74	0.423102	0.0258701
75	0.439949	0.0258701
76	0.453993	0.0258701
77	0.476132	0.0258701
78	0.503611	0.0258701
79	0.524157	0.0258701
80	0.540361	0.0258701
81	0.56666	0.0258701
82	0.590524	0.0258701
83	0.61698	0.0258701
84	0.629297	0.0258701
85	0.644634	0.0258701
86	0.664526	0.0258701
87	0.679622	0.0258701
88	0.701362	0.0258701
89	0.725812	0.0258701
90	0.748011	0.0258701
91	0.769904	0.0258701
92	0.790135	0.0258701
93	0.806371	0.0258701
94	0.823715	0.0258701
95	0.847824	0.0258701
96	0.864991	0.0258701
97	0.884067	0.0258701
98	0.898727	0.0258701
99	0.921035	0.0258701
100	0.934185	0.0258701
101	0.950482	0.0258701
102	0.971246	0.0258701
103	0.983877	0.0258701
106	0.0142027	0.0424976
108	0.0513979	0.0424976
109	0.0758168	0.0424976
162	0.0444542	0.0657592
110	0.0885893	0.0424976
111	0.108107	0.0424976
112	0.133086	0.0424976
113	0.153242	0.0424976
114	0.167235	0.0424976
115	0.179455	0.0424976
117	0.214016	0.0424976
118	0.227244	0.0424976
170	0.203608	0.0657592
119	0.24385	0.0424976
120	0.258755	0.0424976
122	0.299845	0.0424976
175	0.284638	0.0657592
176	0.311546	0.0657592
123	0.320353	0.0424976
126	0.374464	0.0424976
127	0.396638	0.0424976
179	0.366846	0.0657592
128	0.412565	0.0424976
129	0.429747	0.0424976
130	0.451178	0.0424976
131	0.465158	0.0424976
132	0.485593	0.0424976
133	0.510378	0.0424976
134	0.530899	0.0424976
135	0.546073	0.0424976
136	0.567071	0.0424976
137	0.579139	0.0424976
138	0.60268	0.0424976
139	0.614833	0.0424976
141	0.656159	0.0424976
142	0.669518	0.0424976
195	0.653627	0.0657592
143	0.694285	0.0424976
144	0.712736	0.0424976
145	0.730066	0.0424976
146	0.756017	0.0424976
147	0.769174	0.0424976
148	0.782993	0.0424976
150	0.823293	0.0424976
203	0.809745	0.0657592
204	0.82873	0.0657592
151	0.84292	0.0424976
153	0.883171	0.0424976
154	0.898502	0.0424976
156	0.936197	0.0424976
